GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: both-hand-static-gesture-1-2-3-4-DAI-1800mm
InfoText: Gesture Recognition For Human-Robot Interaction by Aravinth Panchadcharam <me@aravinth.info>
NumDimensions: 6
TotalNumExamples: 2191
NumberOfClasses: 4
ClassIDsAndCounters: 
1	600	NOT_SET
2	579	NOT_SET
3	600	NOT_SET
4	412	NOT_SET
UseExternalRanges: 0
Data:
1	-251.588	145.614	1701.05	503.929	134.192	1818.37
1	-259.673	155.028	1706.01	503.813	138.269	1823.35
1	-261.877	163.911	1715.48	508.638	145.849	1826.39
1	-273.279	170.254	1716.81	508.61	148.95	1830.2
1	-283.659	178.995	1725.67	511.732	151.286	1842.09
1	-290.028	184.398	1731.88	516.472	160.635	1848.21
1	-298.151	186.653	1740.36	529.528	171.402	1859.09
1	-305.619	191.024	1743.59	533.256	173.505	1865.34
1	-307.484	195.528	1752.55	534.491	171.788	1873.68
1	-313.568	205.718	1766.51	538.769	171.916	1877.75
1	-323.09	212.789	1777.48	545.639	173.496	1884.11
1	-323.466	212.241	1785.26	541.161	167.987	1888.21
1	-326.129	210.251	1788.03	544.825	171.021	1891.67
1	-339.061	208.805	1791.98	546.383	173.373	1892.08
1	-336.021	211.623	1791.35	549.186	176.337	1894.58
1	-341.049	214.35	1794.35	544.389	182.843	1888.12
1	-348.405	224.873	1799.31	549.694	201.134	1896.27
1	-354.072	235.791	1803.46	546.239	211.771	1893.06
1	-360.722	248.36	1812.9	547.117	225.72	1898.04
1	-364.44	264.98	1820.25	549.621	237.656	1903.21
1	-364.997	274.296	1824.17	545.395	245.056	1908.67
1	-369.467	287.897	1833.94	539.763	251.735	1909.76
1	-370.217	299.785	1844.12	538.241	260.479	1915.33
1	-367.036	305.151	1849.45	534.88	264.962	1914.73
1	-361.912	306.434	1855.41	539.941	272.656	1923.18
1	-358.476	308.715	1858.5	533.669	272.402	1923.33
1	-356.558	304.323	1856.61	524.482	272.164	1921.63
1	-351.677	303.684	1857.82	522.606	269.355	1920.86
1	-350.651	299.981	1860.71	517.302	264.321	1923.48
1	-352.377	294.092	1859.47	518.558	261.425	1925.43
1	-353.495	291.868	1859.2	519.148	262.32	1927.42
1	-352.793	290.551	1857.73	522.954	265.937	1927.69
1	-349.146	289.93	1856.78	528.98	272.961	1933.66
1	-349.967	290.93	1855.81	531.454	274.67	1932.51
1	-348.977	291.101	1859.12	538.345	271.922	1936.4
1	-351.379	289.802	1864.19	540.124	273.624	1935.7
1	-351.61	288.081	1863.79	539.665	271.897	1937.84
1	-350.239	290.229	1866.58	539.513	268.099	1932.12
1	-345.608	288.382	1866.92	532.517	258.778	1930.51
1	-344.967	285.911	1870.17	538.965	264.41	1928.85
1	-346.678	283.751	1869.29	541.886	267.766	1932.76
1	-356.351	283.5	1872.95	540.496	266.538	1933.93
1	-354.05	279.898	1868.73	536.905	262.745	1936.01
1	-358.985	274.633	1870.34	539.734	262.759	1934.06
1	-360.512	271.837	1866.87	538.626	262.037	1935.03
1	-360.463	270.777	1864.71	540.346	262.508	1936.43
1	-359.5	270.756	1865.01	543.608	264.52	1936.56
1	-356.599	269.511	1861.63	538.705	261.302	1934.48
1	-356.724	268.96	1860.23	540.133	267.148	1935.39
1	-366.13	264.887	1861.49	544.389	271.12	1939.77
1	-364.36	264.552	1858.85	541.156	270.407	1941.32
1	-370.641	261.528	1860.73	540.574	271.344	1939.24
1	-373.317	258.71	1855.98	540.153	271.772	1939.18
1	-373.696	260.06	1859.01	540.986	271.378	1937.07
1	-379.96	260.861	1857.9	537.049	270.897	1935.79
1	-378.639	260.097	1858.28	535.987	272.572	1935.89
1	-380.537	262.954	1856.35	534.956	273.948	1936.72
1	-386.512	260.9	1852.89	539.86	273.276	1935.37
1	-385.82	254.918	1846.51	537.496	271.629	1936.44
1	-383.946	254.768	1844.68	543.918	271.918	1938.98
1	-388.08	251.042	1838.96	540.342	272.752	1936.74
1	-381.54	253.346	1833.43	540.426	272.678	1935.05
1	-380.841	252.957	1828.03	543.764	274.881	1936.92
1	-384.815	246.638	1825.67	542.364	275.454	1936.55
1	-387.02	240.099	1823.1	537.533	274.002	1935.14
