GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: both-hand-static-gesture-DAI-nao-height-61mm
InfoText: Gesture Recognition For Human-Robot Interaction by Aravinth Panchadcharam <me@aravinth.info>
NumDimensions: 6
TotalNumExamples: 7154
NumberOfClasses: 2
ClassIDsAndCounters: 
1	3595	NOT_SET
2   3558    NOT_SET
UseExternalRanges: 0
Data:
1	-375.401	130.134	1743.76	524.668	201.132	1755.28
1	-379.629	130.042	1746.67	520.854	201.495	1756.22
1	-385.142	130.556	1748.71	527.432	208.887	1759.33
1	-389.61	129.949	1754.39	529.563	213.151	1760.11
1	-391.312	130.623	1755.25	529.998	211.036	1762
1	-395.475	131.131	1756.69	531.23	210.441	1761.22
1	-400.231	132.894	1760.75	531.287	212.488	1761.7
1	-401.289	132.485	1759.95	529.266	214.677	1761.24
1	-398.464	130.875	1758.38	522.524	211.016	1758.05
1	-396.759	129.887	1757.81	525.506	213.915	1754.51
1	-396.074	127.323	1753.41	522.178	212.86	1754.73
1	-397.411	129.84	1752.93	518.561	212.022	1753.91
1	-397.265	132.502	1750.38	522.425	212.145	1754.18
1	-398.333	134.821	1749.88	519.372	206.952	1763.49
1	-396.841	140.723	1754.6	522.284	211.194	1767.8
1	-391.097	146.549	1754.21	531.67	218.56	1776.71
1	-395.353	149.41	1758.7	534.71	223.333	1782.23
1	-399.264	161.764	1762.6	531.416	229.058	1793.3
1	-404.143	177.163	1764.76	543.395	241.016	1801.87
1	-413.177	197.797	1767.76	544.107	248.219	1808.88
1	-416.686	217.306	1766.62	550.444	260.369	1819.89
1	-421.262	231.048	1767.6	544.445	273.571	1831.25
1	-424.056	247.929	1770.55	549.405	285.78	1839.19
1	-423.834	256.222	1770.64	541.086	295.998	1846.64
1	-423.071	266.714	1770.41	543.981	303.913	1854.87
1	-422.109	284.489	1771.19	543.118	309.503	1862.58
1	-421.875	298.783	1773.82	543.443	319.132	1868.39
1	-423.867	309.33	1773.44	541.18	324.142	1870.69
1	-416.851	322.181	1773.93	538.161	327.247	1872.15
1	-416.849	331.308	1772.78	540.816	333.316	1876.16
1	-420.634	353.998	1771.46	541.225	347.044	1881.53
1	-416.326	363.565	1773.03	537.737	359.809	1889.4
1	-410.906	369.092	1770.34	535.685	366.955	1893.26
1	-411.316	376.625	1773.99	536.667	388.331	1887.98
1	-409.844	381.001	1775.86	535.107	393.434	1897.34
1	-411.188	383.888	1772.79	531.909	392.514	1895.09
1	-406.469	395.561	1775.56	524.958	389.743	1890.16
1	-407.356	400.683	1775.32	526.571	394.905	1899.66
1	-410.052	409.972	1776.35	526.724	402.152	1903.35
1	-412.852	413.056	1776.93	531.764	404.562	1899.13
