GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: both-hand-static-gesture-5-1-2-3-4
InfoText: Gesture Recognition For Human-Robot Interaction by Aravinth Panchadcharam <me@aravinth.info>
NumDimensions: 6
TotalNumExamples: 2350
NumberOfClasses: 4
ClassIDsAndCounters: 
1	590	NOT_SET
2	559	NOT_SET
3	600	NOT_SET
4	601	NOT_SET
UseExternalRanges: 0
Data:
1	-784.154	90.5082	1927.21	456.441	-387.869	1782.2
1	-779.027	90.3899	1925.91	456.524	-385.99	1783.25
1	-777.758	86.3264	1925.79	456.405	-384.68	1782.4
1	-777.106	84.026	1928.9	453.365	-384.942	1782.86
1	-816.6	78.7477	1940.69	452.041	-384.14	1782.88
1	-819.327	70.4198	1939.16	450.205	-385.183	1784.29
1	-815.127	65.2303	1932.4	443.492	-384.693	1783.58
1	-810.295	59.4621	1935.36	432.178	-383.981	1785.51
1	-813.238	60.7233	1941.7	427.955	-387.03	1783.03
1	-814.169	62.5976	1949.16	419.048	-396.253	1785.54
1	-814.928	51.4088	1941.3	412.413	-420.531	1783.49
1	-814.193	59.8513	1939.08	402.872	-422.898	1783.72
1	-819.379	61.4601	1952.4	392.809	-425.906	1783.61
1	-808.696	53.2096	1943.74	386.369	-431.845	1785.58
1	-790.27	56.6933	1949.21	376.596	-435.373	1786.82
1	-776.427	58.0114	1951.45	367.468	-434.723	1789.47
1	-772.172	59.4116	1951.1	362.346	-436.44	1792.12
1	-774.182	57.5129	1952.66	362.337	-436.671	1792.43
1	-772.058	60.6822	1953.76	358.535	-436.122	1793.78
1	-772.554	58.912	1952.85	364.115	-437.593	1796.96
1	-773.332	57.87	1950.46	368.101	-436.236	1793.93
1	-774.413	61.4654	1952.29	376.183	-434.854	1792.09
1	-778.232	63.3159	1949.04	381.636	-431.563	1790.22
1	-779.376	66.7889	1948.57	391.958	-428.665	1788.08
1	-783.952	66.6199	1945.95	404.762	-417.072	1786.31
1	-781.716	63.114	1937.02	410.911	-422.284	1784.86
1	-780.964	61.7318	1937.22	417.98	-412.012	1786.54
1	-778.709	54.2023	1930.98	427.499	-403.071	1781.9
1	-781.835	49.6599	1927.56	432.896	-395.428	1780.89
1	-776.071	46.192	1927.83	440.401	-389.779	1782.23
1	-774.641	42.4995	1920.85	446.105	-389.356	1780.76
1	-774.445	40.7105	1918	446.497	-386.247	1778.33
1	-772.906	32.2896	1914.59	445.057	-384.282	1777.96
1	-773.967	28.5332	1913.12	446.327	-379.911	1777.83
1	-770.964	28.6774	1909.79	446.216	-381.22	1778.09
1	-769.302	27.0658	1908.1	442.331	-384.048	1778.72
1	-770.515	26.2593	1911.4	437.086	-386.874	1779.01
1	-765.352	22.8697	1906.64	429.35	-394.023	1777.61
1	-762.98	21.9996	1904.14	425.442	-399.595	1776.86
1	-759.686	17.9691	1899.12	417.378	-406.211	1778.96
1	-754.753	14.2923	1906.76	408.347	-416.041	1780.91
1	-752.857	13.6753	1904.78	402.811	-417.336	1779.88
1	-748.995	14.7344	1906.72	393.072	-420.711	1786.23
1	-743.884	17.7585	1907.79	388.461	-422.138	1789.2
1	-745.263	17.0941	1910.84	381.546	-422.579	1792.78
1	-745.165	21.9348	1915.65	377.269	-423.813	1793.82
1	-751.777	29.3434	1918.86	370.849	-424.344	1798.78
1	-750.766	30.6612	1916.58	368.939	-425.168	1799.74
1	-743.789	32.6418	1912.59	370.189	-425.137	1800.89
1	-741.031	33.9	1909.95	366.25	-427.845	1798.9
1	-745.791	34.9827	1911.39	364.611	-435.313	1800.39
1	-745.158	32.61	1908.29	367.542	-439.588	1800.8
1	-740.216	24.2221	1906.14	364.197	-438.859	1802.91
1	-736.534	29.3687	1906.22	365.309	-438.479	1803.58
1	-737.027	28.0049	1906.7	363.808	-438.48	1802.16
1	-731.982	26.617	1899.39	367.106	-438.208	1802.32
1	-732.372	32.4982	1897.8	372.947	-438.077	1800.71
1	-733.848	38.388	1899.14	378.431	-436.847	1799.42
1	-730.317	38.206	1892.74	386.893	-433.08	1799.1
1	-727.201	44.6539	1889.56	392.598	-431.347	1795.8
1	-720.677	46.7752	1886.07	401.032	-429.043	1793.86
1	-713.537	52.4591	1883.73	407.615	-424.339	1789.85
1	-706.8	55.0765	1882.41	413.346	-420.205	1785.85
1	-706.935	53.7235	1881.01	415.347	-416.998	1781.05
1	-703.397	54.0961	1878.25	417.545	-413.866	1772.84
1	-701.806	51.6027	1876.02	412.4	-411.728	1763.75
1	-701.322	51.004	1875.07	409.081	-409.789	1756.59
1	-701.495	50.125	1873.15	398.878	-408.635	1749.33
1	-702.462	49.9801	1868.78	385.688	-408.463	1743.99
1	-701.945	50.1562	1870.21	380.447	-409.863	1733.44
1	-699.822	50.608	1869.76	357.893	-420.821	1733.63
1	-699.938	50.4772	1867.87	339.42	-426.006	1731.28
1	-700.331	47.5524	1867.59	327.471	-432.788	1728.99
1	-696.118	51.4448	1870.49	313.693	-434.078	1729.09
1	-690.66	56.1031	1868.5	301.656	-438.953	1732.6
1	-688.582	59.233	1874.43	293.899	-438.572	1734.91
1	-692.919	65.6828	1871.94	287.763	-445.164	1736.19
1	-690.695	68.7128	1873.24	283.624	-451.611	1736.78
1	-694.657	73.1843	1878.76	276.692	-452.675	1738.23
1	-699.495	74.5912	1879.87	271.715	-449.062	1737.49
1	-695.185	75.6831	1877.93	269.439	-447.947	1737.15
1	-692.999	79.9267	1879.29	262.475	-442.307	1733.51
1	-694.307	81.1607	1879.5	262.013	-447.324	1736.23
1	-696.016	82.195	1879.42	257.08	-443.394	1731.44
1	-700.635	88.5004	1880.18	255.691	-441.769	1730.09
1	-708.014	92.1941	1876.56	254.407	-442.967	1727.23
1	-715.045	101.668	1879.71	253.25	-440.81	1725.59
1	-710.952	111.747	1878.45	255.389	-439.918	1722.74
1	-713.012	120.608	1879.78	256.983	-439.269	1720.26
1	-720.718	130.087	1879.7	254.709	-433.27	1717.68
1	-723.112	140.476	1882.84	256.276	-430.273	1719.51
1	-727.626	147.829	1884.2	258.762	-427.002	1715.79
1	-726.881	154.358	1887.82	257.169	-424.699	1710.14
1	-722.632	158.997	1884.74	258.779	-424.233	1708.34
1	-719.396	160.377	1884.37	262.62	-425.186	1709
1	-719.494	157.557	1884.6	262.912	-423.285	1707.66
1	-718.571	152.31	1881.71	263.601	-418.449	1705.23
1	-717.229	145.429	1876.98	264.381	-420.256	1708.51
1	-717.806	132.435	1877.21	264.147	-416.939	1709.75
1	-718.522	123.035	1876.77	265.028	-414.601	1708.53
1	-714.195	110.736	1875.07	265.811	-413.368	1710.85
1	-719.512	96.581	1878.8	264.028	-412.603	1711.14
1	-712.819	88.71	1875.62	267.818	-415.157	1714.88
1	-708.444	80.0917	1877.54	265.666	-415.257	1711.1
1	-711.69	76.0739	1882.9	266.754	-414.114	1715.35
1	-716.928	74.3926	1885.77	273.194	-415.337	1716.97
1	-720.645	78.2355	1890.96	276.99	-415.09	1714.73
1	-723.685	79.1723	1893.66	283.428	-415.922	1720.62
1	-725.451	83.6133	1894.62	284.754	-415.983	1721.48
1	-731.587	82.8544	1894.32	288.228	-415.757	1724.18
1	-738.481	89.933	1899.86	289.964	-416.647	1726.39
1	-742.716	91.776	1900.83	292.422	-414.716	1725.56
1	-752.422	94.1851	1900.48	296.64	-415.751	1730.69
1	-754.192	96.6033	1904.73	300.101	-418.224	1731.11
1	-759.645	102.61	1901.88	302.563	-419.154	1732.3
