GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: hri-gestures
InfoText: Gesture Recognition For Human-Robot Interaction by Aravinth Panchadcharam <me@aravinth.info>
NumDimensions: 6
TotalNumExamples: 11918
NumberOfClasses: 5
ClassIDsAndCounters: 
1	2400	NOT_SET
2   2394    NOT_SET
3   2379    NOT_SET
4   2395    NOT_SET
5   2350    NOT_SET
UseExternalRanges: 0
Data:
1	-330.703	214.819	1817.51	318.93	228.967	1828.73
1	-331.044	214.314	1817.05	316.837	227.749	1828.2
1	-329.741	220.751	1819.27	316	229.117	1828.46
1	-328.576	216.571	1818.81	315.351	229.145	1827.72
1	-330.477	213.861	1816.47	316.729	229.051	1828.3
1	-328.773	217.139	1817.1	318.627	230.885	1826.39
1	-328.556	218.253	1817.31	316.897	231.695	1827.99
1	-331.259	219.716	1819.26	317.781	230.718	1826.63
1	-331.424	218.774	1818.5	317.949	228.322	1825.51
1	-330.349	218.442	1818.54	320.832	232.029	1828.43
1	-329.152	216.298	1817.54	318.541	234.386	1826.38
1	-329.03	213.473	1816.28	315.823	233.766	1829.86
1	-330.053	218.132	1817.07	316.956	231.232	1827.68
1	-330.686	219.171	1816.34	315.875	232.271	1828.05
1	-332.014	221.619	1817.07	317.111	234.542	1829.15
1	-330.15	222.4	1820.27	319.511	235.116	1828.88
1	-328.953	217.727	1817.95	316.976	231.219	1827.36
1	-334.197	216.673	1816.83	317.897	231.102	1825.86
1	-334.886	218.158	1816.33	317.683	234.138	1825.55
1	-333.941	222.76	1813.99	318.57	237.298	1825.61
1	-339.369	225.665	1813.51	317.788	237.869	1823.59
1	-336.268	231.344	1815.11	319.332	241.932	1824.41
1	-339.033	236.292	1816.45	320.98	247.406	1824.64
1	-338.616	237.379	1817.13	322.85	253.309	1826.12
1	-343.689	243.84	1816.74	326.115	265.03	1829.12
1	-342.021	250.452	1817.79	324.401	269.289	1828.77
1	-345.435	260.997	1818.76	323.062	276.048	1829.67
1	-352.345	274.031	1823.01	325.345	287.61	1827.64
1	-354.856	290.014	1825.74	328.711	304.015	1831.64
1	-355.862	305.146	1829.35	332.452	314.713	1832.84
1	-360.453	319.73	1831.06	334.641	324.659	1834.9
1	-360.016	332.245	1830.77	336.458	337.183	1837.15
1	-358.259	349.893	1834.28	336.811	351.156	1840.87
1	-361.25	365.927	1834.58	340.005	368.65	1847.35
1	-363.536	381.997	1836.14	346.94	388.13	1854.14
1	-360.214	402.361	1840.11	353.543	404	1855.07
1	-358.575	419.657	1840.07	352.673	420.197	1859.24
1	-359.269	435.57	1843.2	354.227	433.613	1859.37
1	-360.03	450.853	1842.19	356.379	446.552	1861.57
1	-354.942	466.075	1842.95	358.899	462.572	1863.25
1	-356.802	484.539	1843.67	357.964	478.93	1868.41
1	-357.213	503.379	1851.97	355.665	495.625	1873.58
1	-358.24	523.979	1853.86	354.945	513.035	1880.48
1	-356.599	530.609	1853.77	355.593	531.409	1891.41
1	-356.946	554.222	1861.46	354.751	544.055	1899.53
1	-356.961	563.853	1862.01	354.18	557.002	1901.93
1	-357.202	571.658	1862.72	351.987	566.587	1908.09
1	-359	583.891	1864.07	351.668	576	1911.22
1	-358.897	593.467	1866.72	349.252	585.18	1914.05
1	-359.269	604.26	1866.47	347.998	592.625	1913.69
1	-359.764	615.627	1872.73	347.534	602.448	1925.76
1	-362.023	623.235	1872.31	347.282	611.113	1925.37
1	-361.656	629.233	1874.08	351.438	616.156	1929.45
1	-365.162	634.771	1875.96	346.84	622.137	1929.68
1	-363.439	636.283	1878.12	348.092	625.768	1932.73
1	-363.364	636.011	1881.48	348.774	625.175	1931.72
1	-364.2	630.892	1880.32	346.56	624.977	1931.88
1	-364.099	626.975	1883.18	348.315	624.895	1932.08
1	-364.413	623.191	1887.09	351.072	621.458	1930.07
1	-359.56	615.751	1890.52	349.305	612.915	1926.28
1	-358.409	606.593	1891.92	350.178	609.533	1926.11
